PersonID,FirstName,Surname,Gender,Age,HomeDistrictID,RingID,MOTags,OffenderType,FatherName
5075,Shivakumar,Pawar,M,50,14,,"night_ops,cyber",repeat,Girish
5076,Prakash,Murthy,M,20,28,,vehicle,oneoff,Raghavendra
5077,Mohammed,Pawar,M,39,10,,interstate,oneoff,Sharath
5078,Gopal,Naik,M,54,11,,cyber,oneoff,Madhu
5079,Darshan,Mudaliar,M,48,15,,interstate,oneoff,Yogesh
5080,Rajesh,Gowda,M,39,1,,"cyber,weapon",oneoff,Sunil
5081,Ranganath,Patil,M,39,17,,interstate,oneoff,Thimmaiah
5082,Devaraj,Hegde,M,37,30,,weapon,oneoff,Puneeth
5083,Nandini,Iyer,F,54,24,,"market_area,night_ops",oneoff,Umesh
5084,Lohith,Naik,M,52,22,,"market_area,weapon",oneoff,Kiran
5085,Karthik,Shanbhag,M,39,31,,"cyber,narcotics",oneoff,Vinay
5086,Dinesh,Salian,M,52,25,,night_ops,oneoff,Dinesh
5087,Noor,Mallya,F,38,23,,night_ops,oneoff,Basavaraj
5088,Basavaraj,Acharya,M,51,29,,"interstate,market_area",oneoff,Dinesh
5089,Kiran,Lamani,M,48,13,,"market_area,cyber",oneoff,Devaraj
5090,Kiran,Rai,M,26,26,,"cyber,weapon",oneoff,Lohith
5091,Lokesh,Kodagu,M,29,3,,"interstate,vehicle",oneoff,Shivakumar
5092,Waseem,Mudaliar,M,48,16,,"narcotics,weapon",oneoff,Praveen
5093,Praveen,Acharya,M,23,1,,weapon,oneoff,Karthik
5094,Sunil,Badiger,M,40,10,,cyber,oneoff,Jagadish
5095,Harini,Naik,F,25,30,,"interstate,weapon",oneoff,Karthik
5096,Farhan,Pawar,M,18,5,,"weapon,night_ops",oneoff,Omkar
5097,Umesh,Khan,M,36,7,,market_area,oneoff,Uday
5098,Bhavya,Doddamani,F,55,5,,cyber,oneoff,Nithin
5099,Imran,Jadhav,M,39,1,,vehicle,oneoff,Imran
5100,Nithin,Shanbhag,M,19,17,,"market_area,narcotics",oneoff,Chetan
5101,Basavaraj,Jadhav,M,43,19,,"narcotics,night_ops",oneoff,Nandish
5102,Lokesh,Lamani,M,22,2,,cyber,oneoff,Naveen
5103,Vijay,Hadimani,M,42,9,,"narcotics,interstate",oneoff,Abdul
5104,Tanveer,Kodagu,M,41,3,,"vehicle,night_ops",oneoff,Mahesh
5105,Venkatesh,Angadi,M,33,23,,"night_ops,interstate",oneoff,Devaraj
5106,Thimmaiah,Hiremath,M,30,2,,"cyber,vehicle",oneoff,Uday
5107,Hanumantha,Nayaka,M,40,17,,night_ops,oneoff,Salman
5108,Shivakumar,Kamath,M,37,19,,weapon,oneoff,Darshan
5109,Rajesh,Jadhav,M,18,10,,"night_ops,vehicle",oneoff,Rizwan
5110,Anil,Devadiga,M,50,6,,weapon,oneoff,Chetan
5111,Mohammed,Salian,M,38,30,,interstate,oneoff,Rizwan
5112,Uma,Gaonkar,F,27,4,,narcotics,oneoff,Gopal
5113,Chetan,Wali,M,37,17,,weapon,oneoff,Abdul
5114,Karthik,Bhat,M,42,26,,weapon,oneoff,Praveen
5115,Pavan,Belagavi,M,35,9,,"narcotics,market_area",repeat,Arun
5116,Chetan,Suvarna,M,55,27,,cyber,oneoff,Santosh
5117,Kalpana,Bandi,F,26,6,,"narcotics,weapon",oneoff,Yashwanth
5118,Mohammed,Gowda,M,50,13,,interstate,oneoff,Kiran
5119,Noor,Pujari,F,41,24,,interstate,oneoff,Pavan
5120,Kalpana,Talawar,F,29,20,,"night_ops,interstate",oneoff,Balaji
5121,Manjula,Hegde,F,18,7,,narcotics,oneoff,Ganesh
5122,Abdul,Shetty,M,23,3,,vehicle,oneoff,Gopal
5123,Manjunath,Murthy,M,26,19,,cyber,oneoff,Salman
5124,Gopal,Shetty,M,46,23,,"narcotics,vehicle",oneoff,Harish
5125,Reshma,Iyer,F,24,5,,cyber,oneoff,Hanumantha
5126,Rajesh,Nayaka,M,39,16,,vehicle,oneoff,Lohith
5127,Usha,Bhat,F,19,18,,"night_ops,weapon",oneoff,Rizwan
5128,Farhan,Devadiga,M,48,8,,cyber,oneoff,Suresh
5129,Pallavi,Acharya,F,30,20,,"night_ops,cyber",oneoff,Ravi
5130,Umesh,Hadimani,M,28,12,,cyber,oneoff,Suresh
5131,Manjunath,Acharya,M,33,28,,weapon,oneoff,Lohith
5132,Madhu,Lamani,M,54,9,,vehicle,repeat,Puneeth
5133,Bindu,Pujari,F,22,20,,"market_area,night_ops",oneoff,Puneeth
5134,Rachana,Kamath,F,35,8,,interstate,oneoff,Lohith
5135,Nithin,Khan,M,51,17,,interstate,oneoff,Yashwanth
5136,Raghavendra,Angadi,M,29,22,,"interstate,market_area",oneoff,Umesh
5137,Ramesh,Kamath,M,41,4,,"vehicle,night_ops",oneoff,Krishna
5138,Waseem,Uppar,M,33,8,,cyber,oneoff,Nithin
5139,Raghavendra,Uppar,M,20,9,,"weapon,market_area",oneoff,Lohith
5140,Balaji,Uppar,M,39,12,,"night_ops,interstate",oneoff,Kiran
5141,Mohammed,Kamath,M,45,5,,narcotics,oneoff,Karthik
5142,Ganesh,Suvarna,M,37,16,,night_ops,oneoff,Sunil
5143,Praveen,Madiwalar,M,29,25,,night_ops,oneoff,Kiran
5144,Madhu,Doddamani,M,34,10,,"night_ops,interstate",oneoff,Nandish
5145,Lohith,Gowda,M,45,22,,"narcotics,vehicle",oneoff,Sunil
5146,Lokesh,Uppar,M,26,30,,market_area,oneoff,Nandish
5147,Mohammed,Mallya,M,24,8,,market_area,oneoff,Mahesh
5148,Shivakumar,Angadi,M,20,1,,"cyber,night_ops",oneoff,Thimmaiah
5149,Prakash,Lamani,M,47,16,,"market_area,night_ops",oneoff,Venkatesh
5150,Mahesh,Iyer,M,19,3,,"market_area,interstate",oneoff,Farhan
5151,Mahesh,Badiger,M,32,24,,market_area,oneoff,Shivakumar
5152,Shivakumar,Shetty,M,30,15,,market_area,oneoff,Rajesh
5153,Jyothi,Suvarna,F,30,16,,"market_area,weapon",oneoff,Manjunath
5154,Gowramma,Mallya,F,36,6,,weapon,oneoff,Waseem
5155,Chetan,Iyer,M,21,16,,"weapon,narcotics",oneoff,Uday
5156,Harish,Patil,M,29,28,,"weapon,market_area",oneoff,Nandish
5157,Farhan,Belagavi,M,24,17,,"vehicle,night_ops",oneoff,Basavaraj
5158,Sandeep,Lamani,M,40,27,,"narcotics,market_area",oneoff,Uday
5159,Balaji,Kulkarni,M,46,8,,interstate,repeat,Naveen
5160,Sunil,Chavan,M,19,30,,narcotics,oneoff,Srinivas
5161,Latha,Kattimani,F,28,8,,narcotics,oneoff,Chandru
5162,Basavaraj,Shetty,M,29,25,,"weapon,night_ops",oneoff,Sandeep
5163,Girish,Suvarna,M,49,2,,"night_ops,market_area",oneoff,Yogesh
5164,Venkatesh,Kattimani,M,33,2,,"night_ops,market_area",oneoff,Ganesh
5165,Anitha,Desai,F,20,17,,cyber,oneoff,Harish
5166,Suresh,Gaonkar,M,37,18,,cyber,oneoff,Karthik
5167,Pallavi,Kumar,F,50,26,,"night_ops,market_area",oneoff,Uday
5168,Harish,Angadi,M,39,22,,"narcotics,market_area",oneoff,Dinesh
5169,Jyothi,Madiwalar,F,55,21,,market_area,oneoff,Sandeep
5170,Akshata,Kamath,F,50,3,,interstate,oneoff,Yashwanth
5171,Varun,Lamani,M,38,15,,"market_area,cyber",oneoff,Girish
5172,Chandru,Mallya,M,32,2,,"narcotics,night_ops",oneoff,Basavaraj
5173,Sushma,Rai,F,38,21,,market_area,oneoff,Dinesh
5174,Bharathi,Kamath,F,39,12,,"interstate,narcotics",oneoff,Suresh
5175,Sunil,Angadi,M,42,4,,weapon,oneoff,Venkatesh
5176,Thimmaiah,Madiwalar,M,55,8,,cyber,oneoff,Arun
5177,Sandeep,Kumar,M,43,7,,narcotics,oneoff,Jagadish
5178,Omkar,Pawar,M,28,28,,"vehicle,night_ops",oneoff,Waseem
5179,Kiran,Kumar,M,45,11,,weapon,oneoff,Santosh
5180,Sharath,Suvarna,M,19,21,,interstate,oneoff,Dinesh
5181,Pavan,Bandi,M,46,10,,narcotics,oneoff,Vinay
5182,Hemalatha,Naik,F,38,17,,narcotics,oneoff,Pavan
5183,Waseem,Madiwalar,M,43,10,,vehicle,repeat,Dinesh
5184,Naveen,Desai,M,55,22,,"cyber,market_area",oneoff,Nandish
5185,Harini,Patil,F,45,26,,night_ops,oneoff,Basavaraj
5186,Girish,Shanbhag,M,51,3,,"weapon,interstate",oneoff,Abdul
5187,Santosh,Acharya,M,28,3,,"vehicle,weapon",oneoff,Nithin
5188,Yashwanth,Belagavi,M,33,20,,cyber,oneoff,Waseem
5189,Sandeep,Mallya,M,37,13,,interstate,oneoff,Balaji
5190,Tanveer,Kamath,M,50,2,,cyber,oneoff,Suresh
5191,Varun,Salian,M,48,30,,"vehicle,weapon",oneoff,Venkatesh
5192,Karthik,Pujari,M,29,17,,"market_area,cyber",oneoff,Eshwar
5193,Devaraj,Bandi,M,45,28,,"cyber,market_area",oneoff,Abdul
5194,Basavaraj,Talawar,M,35,31,,market_area,oneoff,Mohammed
5195,Suresh,Doddamani,M,39,30,,"market_area,night_ops",oneoff,Jagadish
5196,Arun,Rao,M,32,29,,cyber,oneoff,Arun
5197,Ananya,Bhat,F,33,27,,night_ops,oneoff,Salman
5198,Praveen,Acharya,M,48,12,,"interstate,weapon",oneoff,Sunil
5199,Divya,Reddy,F,48,5,,"vehicle,cyber",oneoff,Puneeth
5200,Zameer,Bandi,M,54,26,,"night_ops,interstate",oneoff,Naveen
5201,Bindu,Sharma,F,28,4,,weapon,oneoff,Yogesh
5202,Manjula,Wali,F,46,6,,"night_ops,weapon",oneoff,Puneeth
5203,Yogesh,Acharya,M,18,28,,"market_area,cyber",oneoff,Zameer
5204,Imran,Nayaka,M,33,9,,night_ops,oneoff,Girish
5205,Shivakumar,Kulkarni,M,19,26,,"market_area,vehicle",oneoff,Tanveer
5206,Yashwanth,Iyer,M,19,29,,"vehicle,night_ops",oneoff,Harish
5207,Chandru,Pujari,M,48,26,,"interstate,market_area",oneoff,Salman
5208,Padma,Shetty,F,34,5,,"interstate,cyber",oneoff,Shivakumar
5209,Karthik,Iyer,M,22,13,,cyber,oneoff,Madhu
5210,Salman,Devadiga,M,55,3,,interstate,oneoff,Lohith
5211,Harish,Kattimani,M,18,5,,narcotics,oneoff,Prakash
5212,Jyothi,Rai,F,25,25,,market_area,oneoff,Balaji
5213,Balaji,Kumar,M,42,24,,"night_ops,narcotics",oneoff,Hanumantha
5214,Uma,Talawar,F,28,12,,"interstate,market_area",oneoff,Abdul
5215,Mahesh,Mallya,M,20,17,,weapon,oneoff,Nagaraj
5216,Roopa,Kattimani,F,22,5,,"vehicle,weapon",oneoff,Eshwar
5217,Tejaswini,Bandi,F,45,18,,"weapon,cyber",oneoff,Manjunath
5218,Dinesh,Sharma,M,30,6,,"interstate,cyber",oneoff,Kiran
5219,Suresh,Angadi,M,21,7,,"night_ops,market_area",oneoff,Praveen
5220,Pallavi,Talawar,F,54,11,,market_area,repeat,Vijay
5221,Yashwanth,Suvarna,M,33,24,,"interstate,weapon",oneoff,Raghavendra
5222,Devaraj,Kumar,M,31,12,,night_ops,oneoff,Manjunath
5223,Eshwar,Kattimani,M,32,29,,"night_ops,narcotics",oneoff,Harish
5224,Rajesh,Naik,M,53,30,,"weapon,interstate",oneoff,Mohammed
5225,Ranganath,Kodagu,M,20,4,,"vehicle,market_area",oneoff,Naveen
5226,Pallavi,Jadhav,F,52,13,,"cyber,weapon",oneoff,Yogesh
5227,Rizwan,Hiremath,M,30,6,,weapon,oneoff,Nithin
5228,Imran,Naik,M,45,14,,narcotics,oneoff,Srinivas
5229,Pavan,Gowda,M,25,28,,"market_area,vehicle",oneoff,Raghavendra
5230,Lalitha,Badiger,F,55,30,,"narcotics,night_ops",oneoff,Imran
5231,Arun,Bandi,M,51,17,,interstate,oneoff,Ramesh
5232,Chandana,Devadiga,F,29,2,,night_ops,oneoff,Vijay
5233,Zeenath,Gaonkar,F,30,27,,interstate,oneoff,Varun
5234,Manjunath,Belagavi,M,38,28,,narcotics,oneoff,Rajesh
5235,Ganesh,Murthy,M,52,31,,"interstate,market_area",oneoff,Lohith
5236,Pavan,Kumar,M,53,23,,vehicle,oneoff,Balaji
5237,Darshan,Hadimani,M,19,4,,narcotics,repeat,Nagaraj
5238,Kamala,Lamani,F,39,1,,"interstate,cyber",oneoff,Srinivas
5239,Madhu,Pujari,M,48,31,,interstate,oneoff,Suresh
5240,Harish,Shetty,M,29,10,,narcotics,oneoff,Mahesh
5241,Mahesh,Bandi,M,18,13,,cyber,oneoff,Lokesh
5242,Balaji,Wali,M,25,17,,interstate,oneoff,Thimmaiah
5243,Mahesh,Kamath,M,51,6,,"interstate,vehicle",oneoff,Ganesh
5244,Uma,Chavan,F,35,30,,narcotics,oneoff,Puneeth
5245,Shivakumar,Hegde,M,34,9,,"night_ops,vehicle",oneoff,Kiran
5246,Pallavi,Gaonkar,F,49,15,,"cyber,weapon",oneoff,Anil
5247,Sharath,Shetty,M,46,8,,night_ops,oneoff,Hanumantha
5248,Pavan,Salian,M,30,21,,cyber,oneoff,Darshan
5249,Nandish,Nayaka,M,30,15,,narcotics,oneoff,Ramesh
5250,Girish,Angadi,M,53,25,,"narcotics,market_area",oneoff,Ganesh
5251,Nagaraj,Hiremath,M,49,30,,weapon,oneoff,Ranganath
5252,Savitha,Sharma,F,49,30,,"weapon,vehicle",oneoff,Krishna
5253,Sahana,Acharya,F,46,29,,"cyber,narcotics",oneoff,Yashwanth
5254,Zameer,Bandi,M,34,23,,night_ops,oneoff,Balaji
5255,Yashwanth,Sharma,M,29,9,,weapon,oneoff,Yashwanth
5256,Chetan,Shanbhag,M,25,24,,vehicle,oneoff,Arun
5257,Vijay,Belagavi,M,24,3,,weapon,oneoff,Omkar
5258,Mahesh,Khan,M,40,4,,narcotics,oneoff,Prakash
5259,Eshwar,Badiger,M,23,18,,market_area,oneoff,Prakash
5260,Hemalatha,Rao,F,47,6,,"vehicle,night_ops",oneoff,Nithin
5261,Abdul,Hiremath,M,26,1,,"weapon,narcotics",oneoff,Harish
5262,Pavan,Hadimani,M,22,16,,market_area,oneoff,Imran
5263,Basavaraj,Desai,M,51,9,,interstate,oneoff,Srinivas
5264,Zameer,Pawar,M,28,10,,"cyber,market_area",oneoff,Rizwan
5265,Krishna,Kattimani,M,49,14,,night_ops,oneoff,Varun
5266,Geetha,Bandi,F,26,22,,weapon,oneoff,Chetan
5267,Nithin,Kattimani,M,21,4,,"cyber,market_area",oneoff,Vinay
5268,Balaji,Mudaliar,M,36,5,,interstate,oneoff,Umesh
5269,Uday,Madiwalar,M,22,8,,night_ops,oneoff,Sandeep
5270,Umesh,Iyer,M,29,13,,weapon,oneoff,Praveen
5271,Waseem,Chavan,M,50,13,,market_area,oneoff,Harish
5272,Raghavendra,Kodagu,M,23,12,,"narcotics,weapon",oneoff,Vinay
5273,Hanumantha,Kodagu,M,31,1,,"interstate,narcotics",oneoff,Kiran
5274,Praveen,Kulkarni,M,29,30,,"market_area,vehicle",oneoff,Nithin
5275,Dinesh,Rai,M,30,29,,cyber,oneoff,Krishna
5276,Basavaraj,Pawar,M,24,5,,"night_ops,interstate",oneoff,Salman
5277,Ayesha,Kodagu,F,36,2,,"weapon,market_area",oneoff,Tanveer
5278,Zameer,Lamani,M,54,6,,vehicle,oneoff,Darshan
5279,Usha,Kamath,F,32,31,,"narcotics,cyber",oneoff,Jagadish
5280,Sabiha,Hadimani,F,31,3,,"cyber,weapon",oneoff,Puneeth
5281,Santosh,Angadi,M,43,14,,interstate,oneoff,Shivakumar
5282,Akshata,Murthy,F,43,27,,night_ops,oneoff,Kiran
5283,Sunil,Hadimani,M,38,4,,"night_ops,cyber",oneoff,Zameer
5284,Gopal,Uppar,M,33,14,,"weapon,interstate",oneoff,Varun
5285,Madhu,Kumar,M,48,5,,cyber,oneoff,Karthik
5286,Uday,Mallya,M,34,8,,night_ops,oneoff,Prakash
5287,Vijay,Reddy,M,29,25,,"market_area,night_ops",oneoff,Vinay
5288,Santosh,Rai,M,53,30,,"narcotics,night_ops",oneoff,Ranganath
5289,Umesh,Hegde,M,52,15,,"narcotics,market_area",oneoff,Yogesh
5290,Zeenath,Badiger,F,50,7,,cyber,oneoff,Kiran
5291,Darshan,Gowda,M,46,31,,vehicle,oneoff,Lohith
5292,Varun,Angadi,M,23,31,,cyber,oneoff,Lohith
5293,Mohammed,Acharya,M,26,10,,weapon,oneoff,Harish
5294,Mohammed,Shanbhag,M,49,4,,narcotics,oneoff,Nandish
5295,Praveen,Rao,M,55,5,,cyber,oneoff,Anand
5296,Manjula,Badiger,F,33,11,,"market_area,interstate",oneoff,Chandru
5297,Salman,Belagavi,M,48,24,,cyber,oneoff,Krishna
5298,Savitha,Gowda,F,24,2,,weapon,oneoff,Yashwanth
5299,Nagaraj,Hegde,M,39,15,,night_ops,oneoff,Vinay
5300,Naveen,Reddy,M,32,17,,market_area,oneoff,Dinesh
5301,Umesh,Hadimani,M,35,29,,"weapon,night_ops",oneoff,Praveen
5302,Ramesh,Salian,M,23,10,,interstate,oneoff,Nithin
5303,Yashoda,Jadhav,F,49,6,,weapon,oneoff,Raghavendra
5304,Santosh,Reddy,M,31,6,,"vehicle,narcotics",oneoff,Ravi
5305,Anil,Belagavi,M,52,25,,"weapon,vehicle",oneoff,Uday
5306,Pallavi,Pujari,F,27,18,,interstate,oneoff,Ranganath
5307,Imran,Wali,M,55,10,,"interstate,weapon",oneoff,Nagaraj
5308,Krishna,Kumar,M,43,16,,"interstate,market_area",oneoff,Madhu
5309,Shivakumar,Hegde,M,30,25,,"interstate,vehicle",oneoff,Yashwanth
5310,Sharath,Shetty,M,28,9,,"weapon,market_area",oneoff,Hanumantha
5311,Devaraj,Kamath,M,48,10,,"weapon,market_area",oneoff,Manjunath
5312,Darshan,Shanbhag,M,52,1,,market_area,oneoff,Basavaraj
5313,Ramesh,Hegde,M,40,25,,market_area,oneoff,Uday
5314,Basavaraj,Pawar,M,43,6,,"market_area,narcotics",oneoff,Jagadish
5315,Tejaswini,Doddamani,F,43,8,,"market_area,narcotics",oneoff,Harish
5316,Devaraj,Naik,M,30,17,,market_area,oneoff,Shivakumar
5317,Prakash,Bhat,M,35,2,,"night_ops,vehicle",oneoff,Raghavendra
5318,Vinay,Hadimani,M,24,1,,market_area,oneoff,Santosh
5319,Varun,Lamani,M,51,18,,"vehicle,night_ops",oneoff,Darshan
5320,Anil,Desai,M,35,28,,cyber,oneoff,Prakash
5321,Latha,Kumar,F,26,10,,weapon,oneoff,Arun
5322,Prakash,Belagavi,M,20,7,,cyber,oneoff,Yogesh
5323,Nithin,Madiwalar,M,46,29,,night_ops,oneoff,Pavan
5324,Prakash,Wali,M,38,15,,narcotics,oneoff,Praveen
5325,Puneeth,Murthy,M,24,11,,narcotics,oneoff,Yashwanth
5326,Uday,Bhat,M,31,26,,market_area,oneoff,Sandeep
5327,Nagaraj,Nayaka,M,29,29,,"cyber,night_ops",oneoff,Venkatesh
5328,Salman,Murthy,M,23,19,,"night_ops,weapon",oneoff,Eshwar
5329,Mohammed,Kulkarni,M,32,18,,"night_ops,vehicle",oneoff,Waseem
5330,Yogesh,Gaonkar,M,30,30,,weapon,oneoff,Anil
5331,Shivakumar,Rao,M,40,21,,"narcotics,night_ops",oneoff,Varun
5332,Rachana,Wali,F,22,23,,"night_ops,market_area",repeat,Nandish
5333,Waseem,Mudaliar,M,40,20,,cyber,oneoff,Sunil
5334,Manjunath,Jadhav,M,29,5,,cyber,oneoff,Pavan
5335,Lokesh,Gaonkar,M,23,5,,"market_area,weapon",oneoff,Sandeep
5336,Suresh,Nayaka,M,30,14,,cyber,oneoff,Balaji
5337,Gayathri,Chavan,F,21,25,,cyber,oneoff,Praveen
5338,Tanveer,Uppar,M,34,3,,"market_area,cyber",oneoff,Pavan
5339,Lokesh,Kumar,M,48,17,,"interstate,vehicle",oneoff,Kiran
5340,Abdul,Hiremath,M,19,31,,"cyber,weapon",oneoff,Vinay
5341,Ranganath,Doddamani,M,40,2,,weapon,oneoff,Sunil
5342,Srinivas,Kumar,M,29,30,,"narcotics,weapon",oneoff,Imran
5343,Karthik,Patil,M,32,18,,cyber,oneoff,Balaji
5344,Girish,Kodagu,M,48,17,,"interstate,cyber",oneoff,Mohammed
5345,Sandeep,Gaonkar,M,20,9,,narcotics,oneoff,Vijay
5346,Anil,Suvarna,M,35,23,,night_ops,oneoff,Lohith
5347,Nagaraj,Salian,M,39,23,,night_ops,oneoff,Lohith
5348,Darshan,Wali,M,30,29,,"cyber,weapon",oneoff,Eshwar
5349,Anand,Suvarna,M,31,26,,cyber,oneoff,Yogesh
5350,Gopal,Hegde,M,31,21,,interstate,oneoff,Kiran
5351,Prakash,Khan,M,31,21,,weapon,oneoff,Puneeth
5352,Nandish,Mudaliar,M,23,13,,market_area,oneoff,Lohith
5353,Thimmaiah,Nayaka,M,54,8,,"vehicle,interstate",oneoff,Venkatesh
5354,Chandru,Gowda,M,28,19,,"vehicle,narcotics",oneoff,Dinesh
5355,Sandeep,Naik,M,49,6,,"cyber,weapon",oneoff,Sandeep
5356,Mohammed,Rai,M,49,14,,night_ops,repeat,Puneeth
5357,Hemalatha,Angadi,F,39,27,,"cyber,narcotics",oneoff,Ramesh
5358,Naveen,Iyer,M,22,14,,narcotics,oneoff,Yashwanth
5359,Mahesh,Doddamani,M,44,16,,narcotics,oneoff,Dinesh
5360,Farhan,Murthy,M,31,30,,"cyber,narcotics",oneoff,Jagadish
5361,Thimmaiah,Hegde,M,27,5,,"market_area,vehicle",oneoff,Sandeep
5362,Venkatesh,Talawar,M,30,22,,narcotics,oneoff,Balaji
5363,Anil,Talawar,M,19,1,,cyber,oneoff,Farhan
5364,Basavaraj,Nayaka,M,55,29,,"cyber,night_ops",oneoff,Sunil
5365,Lokesh,Bandi,M,36,28,,cyber,oneoff,Suresh
5366,Mahesh,Hadimani,M,48,14,,weapon,oneoff,Rizwan
5367,Anil,Salian,M,26,11,,"vehicle,cyber",oneoff,Mahesh
5368,Nagaraj,Murthy,M,34,15,,night_ops,oneoff,Madhu
5369,Chetan,Mudaliar,M,36,22,,night_ops,oneoff,Omkar
5370,Puneeth,Mallya,M,52,8,,"vehicle,narcotics",oneoff,Salman
5371,Uday,Jadhav,M,36,3,,"narcotics,interstate",oneoff,Praveen
5372,Omkar,Gaonkar,M,43,21,,"market_area,interstate",oneoff,Arun
5373,Anil,Talawar,M,32,30,,"cyber,market_area",oneoff,Prakash
5374,Zameer,Reddy,M,24,16,,"weapon,cyber",oneoff,Uday
5375,Salman,Badiger,M,27,5,,"narcotics,cyber",oneoff,Darshan
5376,Srinivas,Mallya,M,25,7,,market_area,oneoff,Darshan
5377,Darshan,Uppar,M,19,15,,night_ops,oneoff,Girish
5378,Arun,Bandi,M,49,8,,market_area,oneoff,Rizwan
5379,Rajesh,Kattimani,M,38,17,,"vehicle,interstate",oneoff,Farhan
5380,Krishna,Angadi,M,25,23,,"vehicle,interstate",oneoff,Vinay
5381,Karthik,Madiwalar,M,19,12,,vehicle,oneoff,Madhu
5382,Srinivas,Talawar,M,49,10,,"interstate,cyber",oneoff,Farhan
5383,Puneeth,Uppar,M,30,2,,cyber,oneoff,Shivakumar
5384,Imran,Desai,M,29,2,,"vehicle,interstate",oneoff,Jagadish
5385,Krishna,Nayaka,M,49,16,,weapon,oneoff,Sunil
5386,Anil,Shetty,M,25,14,,"interstate,cyber",oneoff,Suresh
5387,Usha,Desai,F,38,27,,"night_ops,cyber",oneoff,Nagaraj
5388,Lohith,Salian,M,43,20,,"interstate,narcotics",oneoff,Vinay
5389,Raghavendra,Nayaka,M,24,9,,night_ops,oneoff,Puneeth
5390,Balaji,Salian,M,37,19,,"market_area,weapon",oneoff,Devaraj
5391,Krishna,Shanbhag,M,52,6,,vehicle,oneoff,Puneeth
5392,Santosh,Khan,M,55,18,,"weapon,interstate",oneoff,Mahesh
5393,Ramesh,Madiwalar,M,27,13,,"interstate,cyber",oneoff,Anand
5394,Abdul,Reddy,M,25,9,,interstate,oneoff,Manjunath
5395,Waseem,Rao,M,36,17,,cyber,oneoff,Krishna
5396,Tanveer,Gaonkar,M,52,25,,"weapon,cyber",oneoff,Waseem
5397,Ishwarya,Lamani,F,47,13,,vehicle,oneoff,Anand
5398,Prakash,Mallya,M,40,17,,"vehicle,narcotics",oneoff,Praveen
5399,Fatima,Lamani,F,55,13,,"weapon,night_ops",oneoff,Rizwan
5400,Rizwan,Kodagu,M,28,1,,"weapon,vehicle",oneoff,Arun
5401,Rajesh,Suvarna,M,20,27,,weapon,oneoff,Ravi
5402,Hanumantha,Mudaliar,M,28,19,,cyber,oneoff,Anand
5403,Prakash,Talawar,M,30,6,,"vehicle,night_ops",oneoff,Imran
5404,Lakshmi,Mallya,F,31,24,,weapon,oneoff,Mahesh
5405,Rizwan,Doddamani,M,46,4,,"weapon,vehicle",oneoff,Hanumantha
5406,Imran,Reddy,M,32,10,,cyber,oneoff,Basavaraj
5407,Lohith,Rao,M,27,31,,interstate,oneoff,Nithin
5408,Sandeep,Patil,M,50,9,,night_ops,oneoff,Shivakumar
5409,Venkatesh,Chavan,M,50,28,,"market_area,narcotics",oneoff,Girish
5410,Farhan,Angadi,M,36,31,,"vehicle,interstate",oneoff,Jagadish
5411,Chandru,Kattimani,M,30,17,,"weapon,vehicle",oneoff,Madhu
5412,Praveen,Naik,M,37,12,,vehicle,repeat,Basavaraj
5413,Noor,Badiger,F,31,6,,"night_ops,weapon",oneoff,Rajesh
5414,Farhan,Jadhav,M,20,1,,vehicle,oneoff,Abdul
5415,Vinay,Lamani,M,44,22,,vehicle,oneoff,Anand
5416,Uday,Khan,M,48,30,,"night_ops,cyber",oneoff,Suresh
5417,Salman,Mallya,M,22,25,,"night_ops,weapon",oneoff,Sunil
5418,Raghavendra,Mallya,M,53,31,,"weapon,cyber",oneoff,Chetan
5419,Thimmaiah,Rai,M,24,4,,"night_ops,market_area",oneoff,Ravi
5420,Ganesh,Kattimani,M,44,4,,market_area,oneoff,Omkar
5421,Krishna,Hegde,M,52,5,,cyber,oneoff,Abdul
5422,Eshwar,Pawar,M,25,13,,weapon,oneoff,Uday
5423,Ramesh,Pawar,M,36,10,,"weapon,interstate",oneoff,Sandeep
5424,Imran,Chavan,M,32,21,,cyber,oneoff,Pavan
5425,Darshan,Uppar,M,53,28,,"narcotics,interstate",oneoff,Rajesh
5426,Anil,Patil,M,48,2,,narcotics,oneoff,Manjunath
5427,Sandeep,Pujari,M,48,2,,market_area,oneoff,Basavaraj
5428,Puneeth,Jadhav,M,19,13,,weapon,oneoff,Tanveer
5429,Gowramma,Angadi,F,41,24,,"cyber,narcotics",oneoff,Balaji
5430,Umesh,Patil,M,36,27,,weapon,oneoff,Naveen
5431,Omkar,Suvarna,M,37,11,,"weapon,vehicle",oneoff,Anand
5432,Prakash,Wali,M,24,3,,"vehicle,narcotics",oneoff,Balaji
5433,Dinesh,Badiger,M,33,7,,night_ops,oneoff,Harish
5434,Ishwarya,Madiwalar,F,18,6,,narcotics,oneoff,Imran
5435,Lohith,Nayaka,M,18,14,,"cyber,narcotics",oneoff,Pavan
5436,Darshan,Talawar,M,18,10,,"market_area,night_ops",oneoff,Balaji
5437,Suresh,Murthy,M,49,16,,"night_ops,cyber",oneoff,Lohith
5438,Ravi,Khan,M,36,22,,interstate,oneoff,Gopal
5439,Sabiha,Salian,F,30,30,,"cyber,interstate",oneoff,Sharath
5440,Madhu,Kattimani,M,35,6,,weapon,oneoff,Ranganath
5441,Krishna,Uppar,M,33,21,,"interstate,vehicle",oneoff,Venkatesh
